RecordCategory,RecordSubCategory,StartDate,FinishDate
Feeding,Right Breast,Apr-30-2022 02:08,Apr-30-2022 02:30
Feeding,Left Breast,Apr-30-2022 04:55,Apr-30-2022 05:18
Feeding,Left Breast,Apr-30-2022 07:00,Apr-30-2022 07:27
Feeding,Right Breast,Apr-30-2022 08:55,Apr-30-2022 09:01
Feeding,Left Breast,Apr-30-2022 09:01,Apr-30-2022 09:31
Feeding,Right Breast,Apr-30-2022 09:32,Apr-30-2022 09:39
Feeding,Right Breast,Apr-30-2022 12:34,Apr-30-2022 12:40
Feeding,Left Breast,Apr-30-2022 12:40,Apr-30-2022 12:47
Feeding,Right Breast,Apr-30-2022 15:04,Apr-30-2022 15:07
Feeding,Left Breast,Apr-30-2022 15:08,Apr-30-2022 15:16
Feeding,Right Breast,Apr-30-2022 15:17,Apr-30-2022 15:18
Feeding,Left Breast,Apr-30-2022 15:58,Apr-30-2022 16:09
Feeding,Right Breast,Apr-30-2022 18:17,Apr-30-2022 18:40
Feeding,Right Breast,Apr-30-2022 18:48,Apr-30-2022 19:19
Feeding,Right Breast,Apr-30-2022 20:50,Apr-30-2022 21:29
Feeding,Left Breast,Apr-30-2022 21:30,Apr-30-2022 21:55
Feeding,Right Breast,May-1-2022 03:18,May-1-2022 03:41
Feeding,Left Breast,May-1-2022 05:14,May-1-2022 05:30
Feeding,Left Breast,May-1-2022 06:56,May-1-2022 07:39
Feeding,Right Breast,May-1-2022 08:47,May-1-2022 08:56
Feeding,Left Breast,May-1-2022 08:56,May-1-2022 09:24
Feeding,Right Breast,May-1-2022 11:47,May-1-2022 11:53
Feeding,Left Breast,May-1-2022 11:53,May-1-2022 12:05
Feeding,Right Breast,May-1-2022 13:40,May-1-2022 13:42
Feeding,Right Breast,May-1-2022 14:24,May-1-2022 14:41
Feeding,Left Breast,May-1-2022 14:41,May-1-2022 14:49
Feeding,Right Breast,May-1-2022 17:54,May-1-2022 18:27
Feeding,Left Breast,May-1-2022 18:28,May-1-2022 18:35
Feeding,Left Breast,May-1-2022 20:46,May-1-2022 21:34
Feeding,Right Breast,May-1-2022 21:35,May-1-2022 21:53
Feeding,Right Breast,May-2-2022 01:04,May-2-2022 01:20
Feeding,Left Breast,May-2-2022 04:36,May-2-2022 04:55
Feeding,Right Breast,May-2-2022 01:55,May-2-2022 02:08
Feeding,Left Breast,May-2-2022 06:57,May-2-2022 07:24
Feeding,Right Breast,May-2-2022 08:17,May-2-2022 08:30
Feeding,Left Breast,May-2-2022 08:31,May-2-2022 08:45
Feeding,Right Breast,May-2-2022 12:28,May-2-2022 12:37
Feeding,Right Breast,May-2-2022 12:49,May-2-2022 13:07
Feeding,Right Breast,May-2-2022 15:44,May-2-2022 15:47
Feeding,Left Breast,May-2-2022 15:47,May-2-2022 15:55
Feeding,Left Breast,May-2-2022 17:09,May-2-2022 17:12
Feeding,Right Breast,May-2-2022 17:12,May-2-2022 17:16
Feeding,Right Breast,May-2-2022 18:41,May-2-2022 18:52
Feeding,Left Breast,May-2-2022 18:52,May-2-2022 18:55
Feeding,Right Breast,May-2-2022 20:34,May-2-2022 21:19
Feeding,Left Breast,May-2-2022 21:19,May-2-2022 21:36
Feeding,Left Breast,May-3-2022 04:26,May-3-2022 04:47
Feeding,Right Breast,May-3-2022 06:39,May-3-2022 06:54
Feeding,Right Breast,May-3-2022 07:51,May-3-2022 07:57
Feeding,Left Breast,May-3-2022 07:57,May-3-2022 08:43
Feeding,Right Breast,May-3-2022 10:28,May-3-2022 10:35
Feeding,Left Breast,May-3-2022 10:36,May-3-2022 10:40
Feeding,Right Breast,May-3-2022 10:41,May-3-2022 10:44
Feeding,Right Breast,May-3-2022 15:18,May-3-2022 15:30
Feeding,Left Breast,May-3-2022 15:31,May-3-2022 15:40
Feeding,Right Breast,May-3-2022 18:14,May-3-2022 18:20
Feeding,Left Breast,May-3-2022 18:20,May-3-2022 18:26
Feeding,Right Breast,May-3-2022 19:47,May-3-2022 19:54
Feeding,Left Breast,May-3-2022 19:54,May-3-2022 20:05
Feeding,Right Breast,May-3-2022 20:06,May-3-2022 20:19
Feeding,Left Breast,May-3-2022 20:19,May-3-2022 20:25
Feeding,Right Breast,May-3-2022 20:31,May-3-2022 20:48
Feeding,Left Breast,May-3-2022 20:48,May-3-2022 21:22
Feeding,Left Breast,May-4-2022 01:52,May-4-2022 02:06
Feeding,Left Breast,May-4-2022 04:55,May-4-2022 05:25
Feeding,Right Breast,May-4-2022 05:25,May-4-2022 05:35
Feeding,Right Breast,May-4-2022 06:47,May-4-2022 07:01
Feeding,Right Breast,May-4-2022 08:07,May-4-2022 08:13
Feeding,Left Breast,May-4-2022 08:13,May-4-2022 08:25
Feeding,Right Breast,May-4-2022 08:27,May-4-2022 08:42
Feeding,Left Breast,May-4-2022 09:23,May-4-2022 09:27
Feeding,Right Breast,May-4-2022 11:23,May-4-2022 11:59
Feeding,Left Breast,May-4-2022 13:22,May-4-2022 13:53
Feeding,Right Breast,May-4-2022 16:12,May-4-2022 16:22
Feeding,Left Breast,May-4-2022 16:23,May-4-2022 16:28
Feeding,Right Breast,May-4-2022 18:24,May-4-2022 18:32
Feeding,Left Breast,May-4-2022 18:33,May-4-2022 18:36
Feeding,Right Breast,May-4-2022 19:53,May-4-2022 20:01
Feeding,Left Breast,May-4-2022 20:01,May-4-2022 20:09
Feeding,Right Breast,May-4-2022 20:09,May-4-2022 20:48
Feeding,Left Breast,May-4-2022 20:49,May-4-2022 20:56
Feeding,Right Breast,May-5-2022 00:42,May-5-2022 01:18
Feeding,Left Breast,May-5-2022 01:21,May-5-2022 01:35
Feeding,Left Breast,May-5-2022 04:23,May-5-2022 04:31
Feeding,Right Breast,May-5-2022 05:51,May-5-2022 06:05
Feeding,Right Breast,May-5-2022 06:18,May-5-2022 06:30
Feeding,Left Breast,May-5-2022 06:54,May-5-2022 07:07
Feeding,Right Breast,May-5-2022 08:11,May-5-2022 08:25
Feeding,Left Breast,May-5-2022 08:25,May-5-2022 08:36
Feeding,Right Breast,May-5-2022 10:06,May-5-2022 10:09
Feeding,Left Breast,May-5-2022 10:09,May-5-2022 10:15
Feeding,Right Breast,May-5-2022 12:18,May-5-2022 12:21
Feeding,Left Breast,May-5-2022 12:21,May-5-2022 12:28
Feeding,Right Breast,May-5-2022 14:07,May-5-2022 14:13
Feeding,Left Breast,May-5-2022 14:14,May-5-2022 14:20
Feeding,Left Breast,May-5-2022 16:03,May-5-2022 16:10
Feeding,Right Breast,May-5-2022 16:10,May-5-2022 16:15
Feeding,Left Breast,May-5-2022 16:16,May-5-2022 16:44
Feeding,Left Breast,May-5-2022 18:25,May-5-2022 18:40
Feeding,Bottle,May-5-2022 19:52,May-5-2022 20:07
Feeding,Right Breast,May-6-2022 00:44,May-6-2022 00:58
Feeding,Left Breast,May-6-2022 00:58,May-6-2022 01:13
Feeding,Left Breast,May-6-2022 04:00,May-6-2022 04:12
Feeding,Right Breast,May-6-2022 05:12,May-6-2022 05:30
Feeding,Right Breast,May-6-2022 07:18,May-6-2022 07:43
Feeding,Left Breast,May-6-2022 08:17,May-6-2022 08:26
Feeding,Right Breast,May-6-2022 08:27,May-6-2022 09:08
Feeding,Left Breast,May-6-2022 12:18,May-6-2022 12:24
Feeding,Right Breast,May-6-2022 12:24,May-6-2022 12:29
Feeding,Left Breast,May-6-2022 14:21,May-6-2022 14:26
Feeding,Right Breast,May-6-2022 14:26,May-6-2022 14:42
Feeding,Left Breast,May-6-2022 14:45,May-6-2022 14:53
Feeding,Left Breast,May-6-2022 17:06,May-6-2022 17:15
Feeding,Right Breast,May-6-2022 17:15,May-6-2022 17:27
Feeding,Left Breast,May-6-2022 17:28,May-6-2022 17:32
Feeding,Left Breast,May-6-2022 18:39,May-6-2022 19:15
Feeding,Right Breast,May-6-2022 19:16,May-6-2022 19:24
Feeding,Bottle,May-6-2022 20:05,May-6-2022 20:20
Feeding,Right Breast,May-6-2022 23:48,May-6-2022 23:58
Feeding,Left Breast,May-7-2022 01:27,May-7-2022 01:45
Feeding,Right Breast,May-7-2022 05:03,May-7-2022 05:31
Feeding,Left Breast,May-7-2022 05:32,May-7-2022 05:44
Feeding,Right Breast,May-7-2022 06:55,May-7-2022 07:18
Feeding,Left Breast,May-7-2022 08:21,May-7-2022 08:56
Feeding,Right Breast,May-7-2022 08:56,May-7-2022 09:10
Feeding,Right Breast,May-7-2022 12:00,May-7-2022 12:06
Feeding,Left Breast,May-7-2022 12:06,May-7-2022 12:14
Feeding,Right Breast,May-7-2022 12:14,May-7-2022 12:20
Feeding,Right Breast,May-7-2022 14:15,May-7-2022 14:28
Feeding,Left Breast,May-7-2022 14:28,May-7-2022 14:35
Feeding,Left Breast,May-7-2022 16:57,May-7-2022 17:04
Feeding,Right Breast,May-7-2022 17:04,May-7-2022 17:15
Feeding,Left Breast,May-7-2022 17:15,May-7-2022 17:18
Feeding,Left Breast,May-7-2022 18:53,May-7-2022 18:58
Feeding,Right Breast,May-7-2022 18:58,May-7-2022 19:01
Feeding,Right Breast,May-7-2022 20:42,May-7-2022 20:59
Feeding,Left Breast,May-7-2022 20:59,May-7-2022 21:09
Feeding,Right Breast,May-7-2022 21:15,May-7-2022 21:21
Feeding,Left Breast,May-7-2022 21:23,May-7-2022 21:30
Feeding,Right Breast,May-7-2022 21:34,May-7-2022 21:42
Feeding,Left Breast,May-7-2022 21:43,May-7-2022 21:56
Feeding,Right Breast,May-8-2022 01:58,May-8-2022 02:14
Feeding,Left Breast,May-8-2022 03:14,May-8-2022 03:31
Feeding,Left Breast,May-8-2022 05:49,May-8-2022 06:10
Feeding,Right Breast,May-8-2022 06:10,May-8-2022 07:03
Feeding,Left Breast,May-8-2022 07:21,May-8-2022 07:35
Feeding,Left Breast,May-8-2022 09:08,May-8-2022 09:38
Feeding,Right Breast,May-8-2022 09:38,May-8-2022 09:46
Feeding,Left Breast,May-8-2022 11:38,May-8-2022 11:45
Feeding,Right Breast,May-8-2022 11:45,May-8-2022 11:51
Feeding,Left Breast,May-8-2022 14:15,May-8-2022 14:25
Feeding,Right Breast,May-8-2022 14:26,May-8-2022 14:35
Feeding,Left Breast,May-8-2022 17:00,May-8-2022 17:06
Feeding,Right Breast,May-8-2022 17:06,May-8-2022 17:12
Feeding,Right Breast,May-8-2022 18:23,May-8-2022 18:27
Feeding,Left Breast,May-8-2022 19:18,May-8-2022 19:22
Feeding,Right Breast,May-8-2022 19:22,May-8-2022 19:27
Feeding,Right Breast,May-8-2022 20:15,May-8-2022 20:23
Feeding,Left Breast,May-8-2022 20:23,May-8-2022 20:36
Feeding,Left Breast,May-8-2022 21:10,May-8-2022 21:34
Feeding,Right Breast,May-8-2022 21:34,May-8-2022 21:48
Feeding,Right Breast,May-9-2022 01:23,May-9-2022 01:52
Feeding,Left Breast,May-9-2022 03:01,May-9-2022 03:18
Feeding,Left Breast,May-9-2022 04:04,May-9-2022 04:20
Feeding,Right Breast,May-9-2022 05:38,May-9-2022 05:50
Feeding,Left Breast,May-9-2022 05:51,May-9-2022 06:04
Feeding,Left Breast,May-9-2022 06:07,May-9-2022 06:20
Feeding,Right Breast,May-9-2022 07:13,May-9-2022 07:42
Feeding,Right Breast,May-9-2022 08:36,May-9-2022 08:38
Feeding,Left Breast,May-9-2022 08:38,May-9-2022 08:45
Feeding,Left Breast,May-9-2022 10:24,May-9-2022 10:28
Feeding,Right Breast,May-9-2022 10:29,May-9-2022 10:32
Feeding,Right Breast,May-9-2022 12:36,May-9-2022 12:39
Feeding,Left Breast,May-9-2022 12:39,May-9-2022 12:47
Feeding,Right Breast,May-9-2022 12:48,May-9-2022 12:51
Feeding,Left Breast,May-9-2022 14:34,May-9-2022 14:41
Feeding,Right Breast,May-9-2022 14:41,May-9-2022 14:50
Feeding,Left Breast,May-9-2022 15:24,May-9-2022 15:26
Feeding,Right Breast,May-9-2022 17:07,May-9-2022 17:10
Feeding,Left Breast,May-9-2022 17:11,May-9-2022 17:21
Feeding,Left Breast,May-9-2022 17:23,May-9-2022 17:29
Feeding,Left Breast,May-9-2022 17:30,May-9-2022 17:30
Feeding,Right Breast,May-9-2022 19:38,May-9-2022 19:46
Feeding,Left Breast,May-9-2022 19:46,May-9-2022 19:57
Feeding,Right Breast,May-9-2022 20:50,May-9-2022 21:24
Feeding,Left Breast,May-9-2022 21:25,May-9-2022 21:48
Feeding,Left Breast,May-10-2022 00:49,May-10-2022 01:33
Feeding,Right Breast,May-10-2022 04:25,May-10-2022 04:45
Feeding,Left Breast,May-10-2022 05:58,May-10-2022 06:04
Feeding,Left Breast,May-10-2022 07:09,May-10-2022 07:33
Feeding,Right Breast,May-10-2022 09:04,May-10-2022 09:10
Feeding,Left Breast,May-10-2022 09:10,May-10-2022 09:23
Feeding,Right Breast,May-10-2022 09:24,May-10-2022 09:25
Feeding,Right Breast,May-10-2022 09:49,May-10-2022 10:04
Feeding,Left Breast,May-10-2022 12:08,May-10-2022 12:20
Feeding,Right Breast,May-10-2022 12:36,May-10-2022 12:45
Feeding,Right Breast,May-10-2022 13:12,May-10-2022 13:20
Feeding,Right Breast,May-10-2022 14:17,May-10-2022 14:59
Feeding,Left Breast,May-10-2022 16:25,May-10-2022 16:41
Feeding,Right Breast,May-10-2022 16:41,May-10-2022 16:50
Feeding,Left Breast,May-10-2022 18:58,May-10-2022 19:08
Feeding,Right Breast,May-10-2022 19:10,May-10-2022 19:19
Feeding,Right Breast,May-10-2022 20:24,May-10-2022 20:28
Feeding,Left Breast,May-10-2022 20:29,May-10-2022 20:36
Feeding,Right Breast,May-10-2022 20:37,May-10-2022 20:42
Feeding,Left Breast,May-10-2022 20:42,May-10-2022 20:50
Feeding,Right Breast,May-10-2022 20:50,May-10-2022 20:53
Feeding,Left Breast,May-10-2022 20:54,May-10-2022 21:00
Feeding,Right Breast,May-10-2022 21:00,May-10-2022 21:13
Feeding,Left Breast,May-10-2022 21:13,May-10-2022 21:31
Feeding,Right Breast,May-11-2022 00:19,May-11-2022 01:00
Feeding,Left Breast,May-11-2022 05:25,May-11-2022 05:43
Feeding,Right Breast,May-11-2022 07:11,May-11-2022 07:49
Feeding,Left Breast,May-11-2022 08:33,May-11-2022 09:18
Feeding,Right Breast,May-11-2022 11:20,May-11-2022 12:00
Feeding,Left Breast,May-11-2022 15:33,May-11-2022 15:43
Feeding,Right Breast,May-11-2022 15:47,May-11-2022 15:50
Feeding,Left Breast,May-11-2022 15:51,May-11-2022 15:54
Feeding,Right Breast,May-11-2022 18:05,May-11-2022 18:09
Feeding,Left Breast,May-11-2022 18:10,May-11-2022 18:16
Feeding,Left Breast,May-11-2022 19:14,May-11-2022 19:21
Feeding,Right Breast,May-11-2022 19:22,May-11-2022 19:30
Feeding,Left Breast,May-11-2022 20:36,May-11-2022 21:14
Feeding,Right Breast,May-11-2022 21:14,May-11-2022 21:22
Feeding,Left Breast,May-11-2022 21:22,May-11-2022 21:36
Feeding,Right Breast,May-11-2022 23:40,May-12-2022 00:00
Feeding,Left Breast,May-12-2022 02:00,May-12-2022 02:20
Feeding,Left Breast,May-12-2022 03:40,May-12-2022 04:00
Feeding,Right Breast,May-12-2022 05:29,May-12-2022 05:44
Feeding,Right Breast,May-12-2022 06:44,May-12-2022 06:58
Feeding,Left Breast,May-12-2022 06:58,May-12-2022 07:17
Feeding,Right Breast,May-12-2022 08:14,May-12-2022 08:31
Feeding,Left Breast,May-12-2022 08:32,May-12-2022 08:40
Feeding,Right Breast,May-12-2022 10:14,May-12-2022 10:18
Feeding,Left Breast,May-12-2022 10:18,May-12-2022 10:23
Feeding,Left Breast,May-12-2022 12:54,May-12-2022 13:02
Feeding,Right Breast,May-12-2022 13:02,May-12-2022 13:06
Feeding,Right Breast,May-12-2022 15:22,May-12-2022 15:30
Feeding,Left Breast,May-12-2022 15:31,May-12-2022 15:42
Feeding,Left Breast,May-12-2022 17:56,May-12-2022 18:03
Feeding,Right Breast,May-12-2022 18:03,May-12-2022 18:07
Feeding,Right Breast,May-12-2022 19:00,May-12-2022 19:07
Feeding,Left Breast,May-12-2022 19:08,May-12-2022 19:13
Feeding,Right Breast,May-12-2022 20:29,May-12-2022 21:12
Feeding,Left Breast,May-12-2022 21:12,May-12-2022 21:24
Feeding,Left Breast,May-12-2022 21:25,May-12-2022 21:47
Feeding,Left Breast,May-13-2022 00:43,May-13-2022 00:58
Feeding,Left Breast,May-13-2022 02:54,May-13-2022 03:14
Feeding,Right Breast,May-13-2022 05:29,May-13-2022 06:36
Feeding,Left Breast,May-13-2022 06:56,May-13-2022 07:09
Feeding,Right Breast,May-13-2022 08:00,May-13-2022 08:07
Feeding,Right Breast,May-13-2022 08:07,May-13-2022 08:13
Feeding,Right Breast,May-13-2022 10:10,May-13-2022 10:15
Feeding,Left Breast,May-13-2022 10:16,May-13-2022 10:22
Feeding,Left Breast,May-13-2022 12:42,May-13-2022 12:49
Feeding,Right Breast,May-13-2022 12:49,May-13-2022 12:55
Feeding,Left Breast,May-13-2022 15:27,May-13-2022 15:35
Feeding,Right Breast,May-13-2022 15:35,May-13-2022 15:39
Feeding,Left Breast,May-13-2022 15:40,May-13-2022 15:42
Feeding,Left Breast,May-13-2022 15:58,May-13-2022 16:03
Feeding,Right Breast,May-13-2022 16:04,May-13-2022 16:11
Feeding,Left Breast,May-13-2022 18:28,May-13-2022 18:39
Feeding,Right Breast,May-13-2022 18:39,May-13-2022 18:43
Feeding,Right Breast,May-13-2022 19:38,May-13-2022 20:00
Feeding,Left Breast,May-13-2022 20:30,May-13-2022 21:04
Feeding,Right Breast,May-13-2022 21:05,May-13-2022 21:38
Feeding,Left Breast,May-13-2022 21:39,May-13-2022 21:49
Feeding,Right Breast,May-14-2022 06:23,May-14-2022 06:45
Feeding,Right Breast,May-14-2022 06:46,May-14-2022 06:53
Feeding,Left Breast,May-14-2022 05:06,May-14-2022 05:25
Feeding,Left Breast,May-14-2022 07:47,May-14-2022 07:53
Feeding,Left Breast,May-14-2022 08:52,May-14-2022 09:02
Feeding,Right Breast,May-14-2022 09:02,May-14-2022 09:16
Feeding,Left Breast,May-14-2022 09:20,May-14-2022 09:22
Feeding,Left Breast,May-14-2022 11:52,May-14-2022 11:59
Feeding,Right Breast,May-14-2022 12:00,May-14-2022 12:06
Feeding,Left Breast,May-14-2022 12:07,May-14-2022 12:09
Feeding,Right Breast,May-14-2022 14:40,May-14-2022 14:48
Feeding,Left Breast,May-14-2022 14:48,May-14-2022 14:58
Feeding,Right Breast,May-14-2022 17:18,May-14-2022 17:24
Feeding,Left Breast,May-14-2022 17:25,May-14-2022 17:30
Feeding,Right Breast,May-14-2022 18:13,May-14-2022 18:38
Feeding,Left Breast,May-14-2022 18:39,May-14-2022 18:43
Feeding,Left Breast,May-14-2022 19:55,May-14-2022 19:59
Feeding,Right Breast,May-14-2022 20:28,May-14-2022 21:07
Feeding,Left Breast,May-14-2022 21:08,May-14-2022 21:56
Feeding,Left Breast,May-15-2022 02:06,May-15-2022 02:30
Feeding,Right Breast,May-15-2022 04:46,May-15-2022 05:50
Feeding,Left Breast,May-15-2022 07:04,May-15-2022 07:17
Feeding,Left Breast,May-15-2022 07:20,May-15-2022 07:22
Feeding,Left Breast,May-15-2022 08:26,May-15-2022 08:33
Feeding,Right Breast,May-15-2022 08:33,May-15-2022 08:38
Feeding,Left Breast,May-15-2022 08:38,May-15-2022 08:41
Feeding,Left Breast,May-15-2022 09:40,May-15-2022 10:13
Feeding,Right Breast,May-15-2022 13:36,May-15-2022 13:42
Feeding,Left Breast,May-15-2022 13:42,May-15-2022 13:49
Feeding,Right Breast,May-15-2022 15:26,May-15-2022 16:04
Feeding,Right Breast,May-15-2022 16:05,May-15-2022 16:07
Feeding,Left Breast,May-15-2022 16:07,May-15-2022 16:11
Feeding,Left Breast,May-15-2022 19:21,May-15-2022 19:25
Feeding,Right Breast,May-15-2022 19:25,May-15-2022 19:29
Feeding,Left Breast,May-15-2022 20:16,May-15-2022 20:21
Feeding,Right Breast,May-15-2022 20:22,May-15-2022 20:36
Feeding,Left Breast,May-15-2022 20:36,May-15-2022 20:41
Feeding,Right Breast,May-15-2022 20:42,May-15-2022 20:51
Feeding,Left Breast,May-15-2022 20:52,May-15-2022 21:03
Feeding,Right Breast,May-16-2022 01:06,May-16-2022 01:19
Feeding,Left Breast,May-16-2022 04:31,May-16-2022 05:35
Feeding,Right Breast,May-16-2022 06:07,May-16-2022 06:31
Feeding,Left Breast,May-16-2022 07:46,May-16-2022 07:54
Feeding,Right Breast,May-16-2022 07:54,May-16-2022 07:57
Feeding,Left Breast,May-16-2022 10:06,May-16-2022 10:18
Feeding,Right Breast,May-16-2022 10:18,May-16-2022 10:28
Feeding,Right Breast,May-16-2022 12:31,May-16-2022 12:45
Feeding,Left Breast,May-16-2022 12:45,May-16-2022 12:51
Feeding,Left Breast,May-16-2022 15:23,May-16-2022 15:36
Feeding,Right Breast,May-16-2022 15:37,May-16-2022 15:58
Feeding,Right Breast,May-16-2022 18:18,May-16-2022 18:23
Feeding,Left Breast,May-16-2022 18:23,May-16-2022 18:29
Feeding,Left Breast,May-16-2022 19:16,May-16-2022 19:32
Feeding,Right Breast,May-16-2022 19:32,May-16-2022 19:41
Feeding,Left Breast,May-16-2022 22:11,May-16-2022 22:18
Feeding,Right Breast,May-16-2022 22:18,May-16-2022 22:25
Feeding,Right Breast,May-17-2022 02:25,May-17-2022 02:44
Feeding,Left Breast,May-17-2022 04:52,May-17-2022 05:05
Feeding,Left Breast,May-17-2022 06:18,May-17-2022 06:30
Feeding,Right Breast,May-17-2022 06:31,May-17-2022 06:44
Feeding,Right Breast,May-17-2022 06:53,May-17-2022 07:00
Feeding,Left Breast,May-17-2022 07:43,May-17-2022 07:50
Feeding,Right Breast,May-17-2022 07:50,May-17-2022 07:56
Feeding,Right Breast,May-17-2022 10:05,May-17-2022 10:12
Feeding,Left Breast,May-17-2022 10:12,May-17-2022 10:22
Feeding,Left Breast,May-17-2022 12:38,May-17-2022 12:44
Feeding,Right Breast,May-17-2022 12:45,May-17-2022 12:57
Feeding,Right Breast,May-17-2022 15:32,May-17-2022 15:39
Feeding,Left Breast,May-17-2022 15:39,May-17-2022 16:09
Feeding,Left Breast,May-17-2022 18:04,May-17-2022 18:12
Feeding,Right Breast,May-17-2022 18:13,May-17-2022 18:20
Feeding,Left Breast,May-17-2022 19:15,May-17-2022 19:27
Feeding,Right Breast,May-17-2022 19:27,May-17-2022 19:36
Feeding,Left Breast,May-17-2022 22:13,May-17-2022 22:27
Feeding,Right Breast,May-17-2022 22:27,May-17-2022 22:40
Feeding,Left Breast,May-18-2022 01:49,May-18-2022 02:02
Feeding,Right Breast,May-18-2022 02:02,May-18-2022 02:12
Feeding,Left Breast,May-18-2022 04:23,May-18-2022 04:39
Feeding,Right Breast,May-18-2022 05:46,May-18-2022 06:43
Feeding,Left Breast,May-18-2022 07:47,May-18-2022 07:55
Feeding,Right Breast,May-18-2022 07:56,May-18-2022 08:05
Feeding,Right Breast,May-18-2022 10:07,May-18-2022 10:12
Feeding,Left Breast,May-18-2022 10:13,May-18-2022 10:26
Feeding,Right Breast,May-18-2022 10:26,May-18-2022 10:39
Feeding,Left Breast,May-18-2022 10:39,May-18-2022 10:48
Feeding,Left Breast,May-18-2022 12:51,May-18-2022 13:13
Feeding,Right Breast,May-18-2022 13:13,May-18-2022 13:24
Feeding,Left Breast,May-18-2022 15:01,May-18-2022 15:06
Feeding,Right Breast,May-18-2022 15:27,May-18-2022 15:32
Feeding,Left Breast,May-18-2022 16:11,May-18-2022 16:22
Feeding,Left Breast,May-18-2022 16:27,May-18-2022 16:29
Feeding,Left Breast,May-18-2022 16:51,May-18-2022 16:54
Feeding,Right Breast,May-18-2022 17:18,May-18-2022 17:24
Feeding,Right Breast,May-18-2022 19:25,May-18-2022 20:03
Feeding,Left Breast,May-18-2022 20:04,May-18-2022 20:24
Feeding,Right Breast,May-19-2022 00:03,May-19-2022 01:01
Feeding,Left Breast,May-19-2022 02:37,May-19-2022 03:00
Feeding,Left Breast,May-19-2022 05:14,May-19-2022 05:29
Feeding,Right Breast,May-19-2022 06:31,May-19-2022 06:52
Feeding,Left Breast,May-19-2022 06:54,May-19-2022 07:06
Feeding,Left Breast,May-19-2022 07:53,May-19-2022 07:58
Feeding,Right Breast,May-19-2022 07:59,May-19-2022 08:06
Feeding,Left Breast,May-19-2022 10:04,May-19-2022 10:11
Feeding,Right Breast,May-19-2022 10:11,May-19-2022 10:18
Feeding,Left Breast,May-19-2022 12:30,May-19-2022 12:39
Feeding,Right Breast,May-19-2022 12:40,May-19-2022 12:48
Feeding,Left Breast,May-19-2022 15:45,May-19-2022 15:53
Feeding,Right Breast,May-19-2022 15:53,May-19-2022 16:03
Feeding,Left Breast,May-19-2022 16:04,May-19-2022 16:06
Feeding,Left Breast,May-19-2022 18:13,May-19-2022 18:29
Feeding,Right Breast,May-19-2022 18:29,May-19-2022 18:35
Feeding,Right Breast,May-19-2022 19:22,May-19-2022 19:28
Feeding,Left Breast,May-19-2022 19:28,May-19-2022 19:33
Feeding,Left Breast,May-19-2022 22:19,May-19-2022 22:32
Feeding,Right Breast,May-19-2022 22:32,May-19-2022 22:43
Feeding,Left Breast,May-20-2022 02:40,May-20-2022 03:00
Feeding,Right Breast,May-20-2022 05:07,May-20-2022 05:56
Feeding,Left Breast,May-20-2022 05:56,May-20-2022 06:10
Feeding,Right Breast,May-20-2022 07:37,May-20-2022 07:41
Feeding,Left Breast,May-20-2022 07:42,May-20-2022 07:45
Feeding,Left Breast,May-20-2022 09:56,May-20-2022 10:03
Feeding,Right Breast,May-20-2022 10:03,May-20-2022 10:13
Feeding,Right Breast,May-20-2022 12:37,May-20-2022 12:44
Feeding,Left Breast,May-20-2022 12:44,May-20-2022 12:52
Feeding,Right Breast,May-20-2022 15:59,May-20-2022 16:07
Feeding,Left Breast,May-20-2022 16:07,May-20-2022 16:15
Feeding,Left Breast,May-20-2022 17:08,May-20-2022 17:11
Feeding,Right Breast,May-20-2022 17:11,May-20-2022 17:16
Feeding,Right Breast,May-20-2022 19:11,May-20-2022 19:33
Feeding,Left Breast,May-20-2022 19:33,May-20-2022 19:39
Feeding,Left Breast,May-20-2022 22:22,May-20-2022 22:33
Feeding,Right Breast,May-20-2022 22:33,May-20-2022 22:41
Feeding,Right Breast,May-21-2022 01:36,May-21-2022 01:55
Feeding,Left Breast,May-21-2022 01:59,May-21-2022 02:10
Feeding,Left Breast,May-21-2022 04:32,May-21-2022 04:41
Feeding,Right Breast,May-21-2022 05:51,May-21-2022 06:02
Feeding,Left Breast,May-21-2022 06:02,May-21-2022 06:21
Feeding,Right Breast,May-21-2022 06:21,May-21-2022 06:41
Feeding,Left Breast,May-21-2022 06:42,May-21-2022 06:48
Feeding,Left Breast,May-21-2022 07:49,May-21-2022 07:51
Feeding,Right Breast,May-21-2022 07:52,May-21-2022 07:55
Feeding,Left Breast,May-21-2022 09:50,May-21-2022 09:53
Feeding,Right Breast,May-21-2022 09:54,May-21-2022 09:57
Feeding,Left Breast,May-21-2022 12:47,May-21-2022 12:54
Feeding,Right Breast,May-21-2022 12:54,May-21-2022 12:59
Feeding,Right Breast,May-21-2022 14:56,May-21-2022 15:02
Feeding,Left Breast,May-21-2022 15:02,May-21-2022 15:07
